Historico de cotizaciones de YPFD;;;;;;;
;;;;;;;
Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
12/17/2008;160.00;160.00;160.00;160.00;0.00;0.00;0.00
12/16/2008;160.00;160.00;160.00;160.00;0.00;4,800.00;30.00
12/15/2008;160.00;160.00;159.00;159.00;0.00;59,766.00;374.00
12/12/2008;160.00;160.00;160.00;160.00;0.00;40,480.00;253.00
12/11/2008;160.00;160.00;160.00;160.00;0.00;86,877.00;543.00
12/10/2008;160.00;163.00;160.00;160.00;0.00;90,716.00;566.00
12/9/2008;159.00;159.00;159.00;159.00;0.00;81,088.00;510.00
12/5/2008;164.00;166.00;162.00;162.00;0.00;0.00;0.00
12/4/2008;164.00;166.00;162.00;162.00;0.00;112,568.00;691.00
12/3/2008;163.00;164.00;161.00;164.00;0.00;80,076.00;490.00
12/2/2008;161.00;161.00;161.00;161.00;0.00;0.00;0.00
12/1/2008;161.00;161.00;161.00;161.00;0.00;10,626.00;66.00
11/28/2008;161.00;161.00;161.00;161.00;0.00;26,726.00;166.00
11/27/2008;161.00;161.00;161.00;161.00;0.00;98,532.00;612.00
11/26/2008;159.00;162.00;159.00;161.00;0.00;87,682.00;548.00
11/25/2008;155.00;159.00;155.00;159.00;0.00;37,611.00;237.00
11/24/2008;159.00;159.00;159.00;159.00;0.00;2,862.00;18.00
11/21/2008;160.00;160.00;158.00;159.00;0.00;19,850.00;125.00
11/20/2008;160.00;161.00;160.00;160.00;0.00;200,900.00;1,255.00
11/19/2008;161.70;165.00;161.70;165.00;0.00;192,833.00;1,178.00
11/18/2008;160.00;164.00;160.00;164.00;0.00;74,360.00;464.00
11/17/2008;169.90;169.90;169.70;169.70;0.00;0.00;0.00
11/14/2008;169.90;169.90;169.70;169.70;0.00;33,095.00;195.00
11/13/2008;170.00;170.00;170.00;170.00;0.00;15,335.00;90.00
11/12/2008;179.00;179.00;177.00;177.00;0.00;0.00;0.00
11/11/2008;179.00;179.00;177.00;177.00;0.00;21,280.00;120.00
11/10/2008;177.00;179.00;177.00;179.00;0.00;30,904.00;174.00
11/7/2008;174.00;185.00;174.00;183.00;0.00;564,834.00;3,130.00
11/6/2008;170.00;177.00;170.00;177.00;0.00;0.00;0.00
11/5/2008;170.00;177.00;170.00;177.00;0.00;99,781.00;573.00
11/4/2008;168.50;171.00;168.50;171.00;0.00;130,459.00;770.00
11/3/2008;153.00;168.20;153.00;168.20;0.00;83,302.00;503.00
10/31/2008;150.00;153.00;150.00;153.00;0.00;95,801.00;634.00
10/30/2008;146.00;151.00;145.00;151.00;0.00;193,403.00;1,316.00
10/29/2008;145.00;145.00;145.00;145.00;0.00;30,450.00;210.00
10/28/2008;144.00;144.00;143.00;144.00;0.00;69,502.00;483.00
10/27/2008;143.00;143.00;141.00;143.00;0.00;40,453.00;283.00
10/24/2008;140.00;150.00;140.00;150.00;0.00;0.00;0.00
10/23/2008;140.00;150.00;140.00;150.00;0.00;130,030.00;898.00
10/22/2008;140.00;140.00;139.90;140.00;0.00;57,678.00;412.00
10/21/2008;137.00;140.00;137.00;140.00;0.00;195,187.00;1,421.00
10/20/2008;137.00;137.00;137.00;137.00;0.00;41,100.00;300.00
10/17/2008;136.50;137.00;136.50;137.00;0.00;88,081.00;644.00
10/16/2008;141.00;141.00;137.70;139.00;0.00;112,571.00;802.00
10/15/2008;146.00;147.00;146.00;147.00;0.00;0.00;0.00
10/14/2008;146.00;147.00;146.00;147.00;0.00;498,141.00;3,405.00
10/13/2008;150.00;151.00;147.60;148.00;0.00;0.00;0.00
10/10/2008;150.00;151.00;147.60;148.00;0.00;827,221.00;5,584.00
10/9/2008;150.00;152.00;148.00;152.00;0.00;658,931.00;4,396.00
10/8/2008;145.00;148.00;145.00;148.00;0.00;1,505,198.00;10,324.00
10/7/2008;146.00;146.00;145.50;146.00;0.00;5,933,597.00;40,642.00
10/6/2008;148.00;148.00;148.00;148.00;0.00;7,400.00;50.00
10/3/2008;150.00;150.20;149.00;149.50;0.00;139,683.00;933.00
10/2/2008;150.00;150.50;149.00;150.00;0.00;194,238.00;1,297.00
10/1/2008;150.00;151.00;150.00;150.50;0.00;1,573,985.00;10,463.00
09/30/2008;147.75;150.00;136.00;150.00;0.00;926,022.00;6,376.00
09/29/2008;151.80;151.80;148.00;148.00;0.00;55,394.00;373.00
09/26/2008;152.00;152.00;152.00;152.00;0.00;379,544.00;2,497.00
09/25/2008;152.55;152.55;148.50;148.50;0.00;294,546.00;1,940.00
09/24/2008;151.00;152.50;151.00;152.50;0.00;397,852.00;2,630.00
09/23/2008;151.00;151.00;151.00;151.00;0.00;187,240.00;1,240.00
09/22/2008;151.50;152.00;151.00;152.00;0.00;270,629.00;1,786.00
09/19/2008;150.00;150.00;148.00;150.00;0.00;450,871.00;3,017.00
09/18/2008;147.50;147.50;147.00;147.00;0.00;209,054.00;1,422.00
09/17/2008;146.50;147.00;146.50;147.00;0.00;135,009.00;921.00
09/16/2008;144.50;144.50;144.50;144.50;0.00;23,124.00;160.00
09/15/2008;150.00;151.00;149.50;150.00;0.00;448,661.00;2,996.00
9/12/2008;150.50;150.60;150.20;150.50;0.00;543,456.00;3,611.00
9/11/2008;151.00;152.50;150.50;150.50;0.00;757,107.00;4,988.00
9/10/2008;150.00;150.50;149.50;150.50;0.00;979,145.00;6,538.00
9/9/2008;148.50;149.50;148.50;149.00;0.00;474,001.00;3,185.00
9/8/2008;148.00;148.50;148.00;148.50;0.00;142,592.00;961.00
9/5/2008;146.00;148.00;146.00;148.00;0.00;406,699.00;2,760.00
9/4/2008;148.00;148.00;146.50;146.50;0.00;39,119.00;266.00
9/3/2008;147.50;147.50;147.50;147.50;0.00;52,215.00;354.00
9/2/2008;146.00;147.00;146.00;147.00;0.00;61,239.00;419.00
9/1/2008;147.00;147.00;147.00;147.00;0.00;44,247.00;301.00
08/29/2008;146.00;149.50;146.00;149.50;0.00;55,490.00;377.00
08/28/2008;147.00;147.00;147.00;147.00;0.00;501,711.00;3,413.00
08/27/2008;146.50;147.00;146.50;147.00;0.00;353,121.00;2,405.00
08/26/2008;147.00;147.00;145.00;147.00;0.00;257,730.00;1,754.00
08/25/2008;147.00;148.00;147.00;147.00;0.00;64,011.00;434.00
08/22/2008;147.50;148.50;147.00;148.50;0.00;0.00;0.00
08/21/2008;147.50;148.50;147.00;148.50;0.00;0.00;0.00
08/20/2008;147.50;148.50;147.00;148.50;0.00;280,458.00;1,901.00
08/19/2008;147.00;147.50;147.00;147.50;0.00;145,145.00;985.00
08/15/2008;147.00;148.00;147.00;148.00;0.00;45,032.00;306.00
08/14/2008;147.00;147.00;146.50;147.00;0.00;56,510.00;385.00
08/13/2008;146.00;148.00;146.00;148.00;0.00;733,638.00;4,991.00
8/12/2008;146.50;146.50;146.00;146.00;0.00;227,986.00;1,561.00
8/11/2008;146.00;146.50;146.00;146.50;0.00;421,341.00;2,885.00
8/8/2008;148.00;149.00;147.40;148.00;0.00;346,060.00;2,341.00
8/7/2008;146.50;149.00;146.50;149.00;0.00;121,807.00;827.00
8/6/2008;145.75;146.50;145.50;146.50;0.00;218,944.00;1,501.00
8/5/2008;146.00;146.50;146.00;146.50;0.00;0.00;0.00
8/4/2008;146.00;146.50;146.00;146.50;0.00;110,672.00;757.00
8/1/2008;146.00;146.00;146.00;146.00;0.00;14,752.00;101.00
07/31/2008;145.00;147.00;145.00;147.00;0.00;356,946.00;2,438.00
07/30/2008;143.00;146.00;143.00;145.00;0.00;212,037.00;1,456.00
07/29/2008;146.00;146.50;146.00;146.00;0.00;153,112.00;1,047.00
07/28/2008;145.00;145.00;145.00;145.00;0.00;0.00;0.00
07/25/2008;145.00;145.00;145.00;145.00;0.00;6,682.00;46.00
07/24/2008;145.00;145.00;145.00;145.00;0.00;110,345.00;761.00
07/23/2008;146.50;146.50;145.00;145.00;0.00;97,034.00;664.00
07/22/2008;146.00;146.00;146.00;146.00;0.00;460,630.00;3,155.00
07/21/2008;147.00;148.00;145.00;145.00;0.00;112,365.00;767.00
07/18/2008;148.00;150.00;148.00;149.50;0.00;0.00;0.00
07/17/2008;148.00;150.00;148.00;149.50;0.00;98,118.00;661.00
07/16/2008;150.85;150.90;148.00;148.00;0.00;51,538.00;342.00
07/15/2008;151.00;151.00;150.00;151.00;0.00;206,591.00;1,370.00
07/14/2008;150.50;150.50;150.00;150.00;0.00;290,750.00;1,938.00
7/11/2008;150.00;150.00;149.00;149.00;0.00;284,235.00;1,896.00
7/10/2008;150.00;150.00;149.00;150.00;0.00;194,980.00;1,301.00
7/8/2008;148.00;149.50;148.00;149.30;0.00;180,750.00;1,213.00
7/7/2008;151.00;151.50;149.00;151.00;0.00;467,749.00;3,102.00
7/4/2008;151.00;151.00;148.00;151.00;0.00;44,512.00;298.00
7/3/2008;151.00;151.50;151.00;151.00;0.00;113,603.00;751.00
7/2/2008;152.90;152.90;150.00;151.50;0.00;246,184.00;1,627.00
7/1/2008;153.00;153.00;152.00;153.00;0.00;154,159.00;1,008.00
06/30/2008;151.50;153.00;151.50;153.00;0.00;64,966.00;427.00
06/27/2008;151.00;151.50;151.00;151.50;0.00;9,080.00;60.00
06/26/2008;153.00;153.00;151.50;151.50;0.00;416,585.00;2,723.00
06/25/2008;153.00;153.00;153.00;153.00;0.00;0.00;0.00
06/24/2008;153.00;153.00;153.00;153.00;0.00;95,472.00;624.00
06/23/2008;152.00;155.00;151.00;155.00;0.00;1,033,636.00;6,802.00
06/20/2008;152.00;152.00;152.00;152.00;0.00;271,624.00;1,787.00
06/19/2008;151.50;152.00;151.50;152.00;0.00;157,727.00;1,038.00
06/18/2008;152.00;152.00;152.00;152.00;0.00;241,984.00;1,592.00
06/17/2008;151.50;152.50;151.50;152.00;0.00;364,448.00;2,396.00
06/13/2008;151.00;151.50;151.00;151.50;0.00;169,660.00;1,120.00
6/12/2008;152.00;152.50;150.00;150.00;0.00;274,175.00;1,803.00
6/11/2008;151.50;152.50;151.00;152.50;0.00;564,639.00;3,731.00
6/10/2008;150.00;150.00;150.00;150.00;0.00;244,210.00;1,628.00
6/9/2008;152.00;152.00;150.00;150.00;0.00;155,988.00;1,037.00
6/6/2008;151.50;152.00;151.50;152.00;0.00;22,751.00;150.00
6/5/2008;151.00;151.00;151.00;151.00;0.00;32,163.00;213.00
6/4/2008;154.00;154.00;149.00;149.00;0.00;34,920.00;233.00
6/3/2008;154.50;154.50;153.00;154.00;0.00;785,731.00;5,087.00
6/2/2008;154.00;155.00;153.00;153.00;0.00;618,302.00;4,012.00
05/30/2008;151.00;154.50;151.00;154.50;0.00;417,537.00;2,723.00
05/29/2008;156.00;156.00;155.00;155.00;0.00;22,600.00;145.00
05/28/2008;155.25;156.00;155.00;155.50;0.00;658,625.00;4,238.00
05/27/2008;155.00;155.25;154.75;155.25;0.00;1,905,846.00;12,305.00
05/26/2008;155.00;155.00;154.50;154.50;0.00;137,705.00;891.00
05/23/2008;155.00;155.50;155.00;155.50;0.00;1,083,252.00;6,977.00
05/22/2008;153.00;156.50;153.00;155.50;0.00;1,401,773.00;9,009.00
05/21/2008;154.10;155.50;153.00;153.00;0.00;621,423.00;4,024.00
05/20/2008;149.50;149.50;148.00;149.50;0.00;135,316.00;907.00
05/19/2008;150.00;150.00;149.00;149.00;0.00;73,588.00;493.00
05/16/2008;151.00;151.00;149.00;149.00;0.00;87,435.00;580.00
05/15/2008;151.00;151.50;151.00;151.00;0.00;99,975.00;662.00
05/14/2008;151.00;151.50;150.50;151.00;0.00;548,227.00;3,633.00
05/13/2008;150.00;152.00;148.00;150.50;0.00;685,376.00;4,562.00
5/12/2008;148.00;150.00;147.50;150.00;0.00;291,779.00;1,965.00
5/9/2008;146.70;147.50;146.00;147.00;0.00;277,608.00;1,894.00
5/8/2008;144.00;146.00;143.50;145.00;0.00;520,119.00;3,599.00
5/7/2008;147.00;147.00;143.00;144.00;0.00;337,585.00;2,340.00
5/6/2008;147.00;150.00;146.00;150.00;0.00;402,097.00;2,719.00
5/5/2008;144.00;145.70;144.00;145.00;0.00;199,658.00;1,375.00
5/2/2008;141.50;143.50;141.50;143.50;0.00;266,961.00;1,879.00
04/30/2008;143.50;143.50;139.00;140.80;0.00;192,015.00;1,368.00
04/29/2008;144.50;144.50;143.50;143.50;0.00;270,526.00;1,883.00
04/28/2008;146.00;146.00;144.50;145.25;0.00;152,899.00;1,054.00
04/25/2008;148.00;148.00;145.50;146.00;0.00;262,586.00;1,791.00
04/24/2008;149.50;151.00;149.00;149.00;0.00;1,288,430.00;8,599.00
04/23/2008;146.50;149.50;146.50;149.50;0.00;874,226.00;5,925.00
04/22/2008;142.50;146.50;142.50;146.50;0.00;1,745,319.00;12,131.00
04/21/2008;144.00;144.00;142.25;142.75;0.00;196,593.00;1,375.00
04/18/2008;139.00;141.50;139.00;141.50;0.00;136,254.00;969.00
04/17/2008;138.00;141.00;138.00;140.00;0.00;323,530.00;2,316.00
04/16/2008;137.00;138.00;137.00;137.50;0.00;370,378.00;2,694.00
04/15/2008;136.00;138.00;136.00;137.00;0.00;604,807.00;4,428.00
04/14/2008;137.00;137.00;135.50;136.00;0.00;317,689.00;2,335.00
4/11/2008;138.50;138.50;136.50;136.50;0.00;38,178.00;278.00
4/10/2008;139.50;139.50;138.00;138.50;0.00;290,523.00;2,096.00
4/9/2008;137.00;139.50;137.00;139.50;0.00;54,002.00;388.00
4/8/2008;139.00;140.50;139.00;140.00;0.00;159,483.00;1,144.00
4/7/2008;142.00;143.00;140.00;140.00;0.00;53,250.00;376.00
4/4/2008;141.50;141.50;140.00;141.50;0.00;191,616.00;1,357.00
4/3/2008;140.00;141.50;140.00;141.50;0.00;344,015.00;2,440.00
4/1/2008;140.00;140.25;140.00;140.00;0.00;721,100.00;5,149.00
03/31/2008;140.00;142.00;140.00;142.00;0.00;688,178.00;4,876.00
03/28/2008;139.80;140.20;139.50;139.50;0.00;357,136.00;2,552.00
03/27/2008;140.00;141.00;140.00;140.40;0.00;4,804,983.00;34,246.00
03/26/2008;137.00;141.00;137.00;139.00;0.00;318,584.00;2,279.00
03/25/2008;136.00;139.00;136.00;139.00;0.00;239,231.00;1,734.00
03/20/2008;135.00;136.00;134.00;136.00;0.00;0.00;0.00
03/19/2008;135.00;136.00;134.00;136.00;0.00;125,235.00;929.00
03/18/2008;136.00;137.00;134.00;136.00;0.00;331,647.00;2,458.00
03/17/2008;140.00;140.00;134.00;135.00;0.00;201,134.00;1,490.00
03/14/2008;142.50;142.50;140.00;141.00;0.00;559,629.00;3,973.00
03/13/2008;139.00;139.40;138.00;139.35;0.00;468,625.00;3,376.00
3/12/2008;139.00;143.00;139.00;140.00;0.00;1,339,351.00;9,462.00
3/11/2008;132.00;139.00;132.00;139.00;0.00;1,445,355.00;10,704.00
3/10/2008;131.00;132.00;131.00;132.00;0.00;232,364.00;1,769.00
3/7/2008;128.90;133.00;128.90;131.00;0.00;390,454.00;3,001.00
3/6/2008;128.00;130.00;128.00;129.00;0.00;341,518.00;2,640.00
3/5/2008;125.50;127.00;125.50;127.00;0.00;55,208.00;438.00
3/4/2008;126.50;126.50;125.00;125.50;0.00;279,117.00;2,222.00
3/3/2008;129.00;129.00;126.50;126.50;0.00;95,596.00;753.00
02/29/2008;128.00;130.00;126.50;130.00;0.00;418,912.00;3,274.00
02/28/2008;128.90;129.50;128.90;129.00;0.00;106,096.00;822.00
02/27/2008;125.50;130.00;125.00;130.00;0.00;974,609.00;7,680.00
02/26/2008;126.00;126.20;125.80;125.80;0.00;466,486.00;3,704.00
02/25/2008;133.80;137.00;133.80;137.00;0.00;581,516.00;4,277.00
02/22/2008;130.50;133.00;130.50;133.00;0.00;391,242.00;2,974.00
02/21/2008;126.00;127.00;126.00;126.00;0.00;0.00;0.00
02/20/2008;126.00;127.00;126.00;126.00;0.00;57,350.00;455.00
02/19/2008;128.00;128.00;125.00;126.00;0.00;296,842.00;2,362.00
02/18/2008;126.25;128.00;126.25;128.00;0.00;77,223.00;606.00
02/15/2008;124.00;125.00;124.00;125.00;0.00;897,403.00;7,200.00
02/14/2008;124.00;124.00;123.70;124.00;0.00;385,316.00;3,109.00
02/13/2008;124.00;124.00;123.95;124.00;0.00;264,487.00;2,133.00
2/12/2008;123.00;123.60;122.50;123.40;0.00;268,400.00;2,180.00
2/11/2008;122.50;123.00;122.40;122.50;0.00;341,344.00;2,781.00
2/8/2008;123.00;125.00;122.70;122.70;0.00;345,498.00;2,799.00
2/7/2008;122.50;125.00;122.00;123.00;0.00;502,363.00;4,068.00
2/6/2008;120.00;122.50;120.00;122.50;0.00;191,585.00;1,596.00
2/5/2008;121.00;121.00;121.00;121.00;0.00;7,267.00;60.00
2/4/2008;121.00;121.10;121.00;121.00;0.00;103,706.00;857.00
2/1/2008;121.00;121.00;121.00;121.00;0.00;34,156.00;282.00
01/31/2008;119.00;122.00;119.00;122.00;0.00;209,229.00;1,729.00
01/30/2008;121.00;121.00;121.00;121.00;0.00;119,548.00;988.00
01/29/2008;122.00;122.00;120.00;122.00;0.00;50,796.00;418.00
01/28/2008;124.00;124.00;122.00;122.00;0.00;120,504.00;985.00
01/25/2008;124.25;124.50;123.00;124.50;0.00;29,028.00;234.00
01/24/2008;123.00;124.00;122.90;123.00;0.00;630,192.00;5,125.00
01/23/2008;122.00;122.00;120.00;120.00;0.00;123,584.00;1,029.00
01/22/2008;120.00;122.50;120.00;122.50;0.00;117,460.00;965.00
01/21/2008;120.00;120.00;118.00;118.00;0.00;101,016.00;848.00
01/18/2008;122.00;123.00;121.80;123.00;0.00;57,470.00;471.00
01/17/2008;124.00;124.50;121.00;121.00;0.00;104,899.00;848.00
01/16/2008;126.00;126.00;124.00;124.00;0.00;203,251.00;1,631.00
01/15/2008;133.00;133.00;130.50;130.50;0.00;75,337.00;570.00
01/14/2008;136.00;136.00;132.50;133.00;0.00;217,153.00;1,629.00
1/11/2008;134.00;135.00;134.00;135.00;0.00;127,158.00;947.00
1/10/2008;135.50;136.00;135.00;135.00;0.00;42,681.00;315.00
1/9/2008;139.00;139.00;135.00;135.00;0.00;306,587.00;2,261.00
1/8/2008;137.00;140.00;137.00;140.00;0.00;409,870.00;2,957.00
1/7/2008;138.50;139.00;135.00;137.00;0.00;443,171.00;3,265.00
1/4/2008;136.00;138.00;135.50;138.00;0.00;343,903.00;2,521.00
1/3/2008;139.00;139.50;135.00;137.00;0.00;788,399.00;5,746.00
1/2/2008;134.00;139.00;134.00;139.00;0.00;609,586.00;4,460.00
12/28/2007;135.80;135.80;130.00;130.00;0.00;1,356,164.00;10,251.00
12/27/2007;130.00;136.00;130.00;136.00;0.00;680,394.00;5,084.00
12/26/2007;118.00;120.00;118.00;120.00;0.00;0.00;0.00
12/24/2007;118.00;120.00;118.00;120.00;0.00;0.00;0.00
12/21/2007;118.00;120.00;118.00;120.00;0.00;0.00;0.00
12/20/2007;118.00;120.00;118.00;120.00;0.00;123,036.00;1,039.00
12/19/2007;118.00;118.00;118.00;118.00;0.00;54,986.00;466.00
12/18/2007;116.00;118.00;116.00;118.00;0.00;80,244.00;684.00
12/17/2007;118.00;119.00;117.00;119.00;0.00;77,182.00;654.00
12/14/2007;119.00;119.00;118.00;118.00;0.00;36,083.00;305.00
12/13/2007;120.00;120.00;120.00;120.00;0.00;12,240.00;102.00
12/12/2007;119.00;120.00;119.00;120.00;0.00;24,676.00;206.00
12/11/2007;120.00;120.00;118.00;118.50;0.00;73,490.00;619.00
12/10/2007;118.00;120.00;117.00;120.00;0.00;204,063.00;1,730.00
12/7/2007;120.50;121.00;120.00;120.00;0.00;117,216.00;972.00
12/6/2007;120.00;120.00;120.00;120.00;0.00;11,999.00;100.00
12/5/2007;118.00;119.00;117.80;119.00;0.00;45,936.00;388.00
12/4/2007;120.00;120.00;118.00;119.00;0.00;61,666.00;518.00
12/3/2007;120.00;120.00;118.00;119.00;0.00;295,591.00;2,495.00
11/30/2007;121.00;121.00;119.50;120.00;0.00;164,346.00;1,366.00
11/29/2007;120.00;120.00;118.50;120.00;0.00;247,621.00;2,082.00
11/28/2007;122.50;122.50;119.00;120.00;0.00;243,692.00;2,016.00
11/27/2007;124.00;124.00;123.50;123.50;0.00;30,885.00;250.00
11/26/2007;124.00;126.00;124.00;124.50;0.00;1,800,007.00;14,418.00
11/23/2007;124.00;124.50;123.00;124.50;0.00;72,800.00;587.00
11/22/2007;125.00;125.00;124.00;124.00;0.00;36,680.00;295.00
11/21/2007;123.00;126.00;123.00;125.00;0.00;118,292.00;950.00
11/20/2007;124.00;124.00;124.00;124.00;0.00;137,144.00;1,106.00
11/19/2007;124.00;124.00;124.00;124.00;0.00;116,824.00;942.00
11/16/2007;125.00;125.00;122.00;124.00;0.00;68,958.00;557.00
11/15/2007;127.00;127.00;124.00;124.00;0.00;0.00;0.00
11/14/2007;127.00;127.00;124.00;124.00;0.00;78,551.00;622.00
11/13/2007;125.00;126.00;125.00;126.00;0.00;59,975.00;479.00
11/12/2007;126.50;126.50;123.00;125.00;0.00;99,954.00;796.00
11/9/2007;132.00;132.00;126.00;129.00;0.00;316,711.00;2,478.00
11/8/2007;137.00;137.00;134.00;134.00;0.00;103,661.00;770.00
11/7/2007;134.00;135.00;134.00;135.00;0.00;634,883.00;4,713.00
11/6/2007;132.50;134.00;131.00;133.00;0.00;0.00;0.00
11/5/2007;132.50;134.00;131.00;133.00;0.00;350,174.00;2,649.00
11/2/2007;140.00;141.25;133.00;136.50;0.00;465,281.00;3,374.00
11/1/2007;139.00;141.00;138.00;140.80;0.00;399,642.00;2,860.00
10/31/2007;137.80;141.50;137.80;141.50;0.00;265,661.00;1,894.00
10/30/2007;140.00;140.50;136.75;137.80;0.00;477,024.00;3,465.00
10/29/2007;142.00;145.00;140.00;140.00;0.00;334,942.00;2,386.00
10/26/2007;140.00;142.00;138.00;142.00;0.00;1,665,070.00;11,835.00
10/25/2007;128.00;140.00;128.00;140.00;0.00;979,116.00;7,141.00
10/24/2007;131.00;131.50;131.00;131.00;0.00;55,849.00;426.00
10/23/2007;132.00;132.00;130.00;130.00;0.00;88,714.00;680.00
10/22/2007;132.00;132.00;129.90;130.00;0.00;244,286.00;1,879.00
10/19/2007;131.00;132.00;130.50;132.00;0.00;91,700.00;700.00
10/18/2007;130.00;131.00;130.00;131.00;0.00;193,020.00;1,477.00
10/17/2007;131.00;131.00;130.00;130.00;0.00;258,128.00;1,976.00
10/16/2007;127.00;131.00;127.00;131.00;0.00;425,119.00;3,295.00
10/12/2007;124.00;127.00;124.00;127.00;0.00;200,376.00;1,594.00
10/11/2007;126.00;127.00;124.00;124.00;0.00;24,065.00;191.00
10/10/2007;123.00;125.00;123.00;125.00;0.00;95,414.00;770.00
10/9/2007;124.40;124.40;123.00;123.00;0.00;67,936.00;548.00
10/8/2007;124.00;124.50;124.00;124.40;0.00;39,566.00;318.00
10/5/2007;124.00;124.50;124.00;124.40;0.00;58,932.00;475.00
10/4/2007;123.50;124.50;123.40;124.00;0.00;60,614.00;488.00
10/3/2007;123.00;123.50;122.25;123.40;0.00;499,966.00;4,057.00
10/2/2007;124.50;124.50;123.50;123.50;0.00;280,964.00;2,274.00
10/1/2007;123.90;123.90;123.50;123.50;0.00;138,611.00;1,120.00
09/28/2007;124.00;124.00;122.00;124.00;0.00;987,733.00;8,042.00
09/27/2007;122.50;122.90;122.50;122.90;0.00;103,732.00;846.00
09/26/2007;122.50;122.70;122.50;122.50;0.00;50,279.00;410.00
09/25/2007;123.40;123.50;123.40;123.50;0.00;81,227.00;658.00
09/24/2007;123.00;123.00;123.00;123.00;0.00;80,444.00;654.00
09/21/2007;122.50;123.50;122.50;122.50;0.00;35,555.00;290.00
09/20/2007;120.00;123.00;120.00;122.50;0.00;308,954.00;2,546.00
09/19/2007;120.00;120.00;118.00;119.00;0.00;135,801.00;1,144.00
09/18/2007;118.00;120.00;118.00;120.00;0.00;30,662.00;259.00
09/17/2007;117.00;118.10;117.00;118.00;0.00;75,907.00;644.00
09/14/2007;117.50;119.50;117.50;119.50;0.00;59,056.00;501.00
09/13/2007;117.50;118.50;117.50;118.50;0.00;106,560.00;901.00
9/12/2007;117.00;117.00;117.00;117.00;0.00;64,350.00;550.00
9/11/2007;118.00;118.00;117.00;117.00;0.00;68,567.00;585.00
9/10/2007;120.00;120.00;117.50;118.00;0.00;115,672.00;976.00
9/7/2007;122.00;122.00;122.00;122.00;0.00;82,089.00;673.00
9/6/2007;125.00;125.00;125.00;125.00;0.00;19,125.00;153.00
9/5/2007;126.80;126.80;126.80;126.80;0.00;9,890.00;78.00
9/4/2007;127.00;127.80;126.00;127.80;0.00;295,165.00;2,328.00
9/3/2007;125.50;125.50;125.00;125.00;0.00;54,435.00;435.00
08/31/2007;125.40;125.70;125.40;125.40;0.00;202,352.00;1,611.00
08/30/2007;126.00;126.00;125.80;125.80;0.00;20,140.00;160.00
08/29/2007;126.00;126.00;126.00;126.00;0.00;44,478.00;353.00
08/28/2007;126.50;127.00;126.50;127.00;0.00;93,254.00;736.00
08/27/2007;125.00;128.00;125.00;128.00;0.00;495,027.00;3,916.00
08/24/2007;126.50;127.50;125.50;126.50;0.00;433,634.00;3,412.00
08/23/2007;125.50;129.00;125.50;126.50;0.00;539,846.00;4,239.00
08/22/2007;121.00;125.00;120.00;125.00;0.00;305,772.00;2,512.00
08/21/2007;119.00;120.00;119.00;119.00;0.00;114,476.00;955.00
08/17/2007;111.00;112.00;109.00;111.00;0.00;670,568.00;6,084.00
08/16/2007;107.80;117.00;107.80;110.90;0.00;670,771.00;6,001.00
08/15/2007;119.50;120.00;119.00;119.00;0.00;181,717.00;1,521.00
08/14/2007;123.00;123.00;120.00;120.00;0.00;126,155.00;1,049.00
08/13/2007;123.20;123.20;123.00;123.00;0.00;18,102.00;147.00
8/10/2007;122.00;124.00;122.00;123.00;0.00;252,775.00;2,052.00
8/9/2007;120.80;121.00;120.80;121.00;0.00;274,420.00;2,268.00
8/8/2007;126.00;126.00;122.50;122.50;0.00;215,626.00;1,737.00
8/7/2007;129.00;129.00;124.50;125.00;0.00;365,200.00;2,918.00
8/6/2007;130.00;130.00;126.00;127.00;0.00;528,236.00;4,154.00
8/3/2007;135.00;135.00;135.00;135.00;0.00;152,964.00;1,133.00
8/2/2007;139.50;139.50;138.50;139.50;0.00;75,742.00;545.00
8/1/2007;138.50;138.50;138.00;138.40;0.00;60,148.00;435.00
07/31/2007;137.00;138.50;137.00;138.50;0.00;111,171.00;807.00
07/30/2007;134.50;135.00;134.50;135.00;0.00;68,701.00;509.00
07/27/2007;136.70;136.70;134.50;135.00;0.00;239,584.00;1,769.00
07/26/2007;142.00;142.00;135.00;137.00;0.00;491,923.00;3,531.00
07/25/2007;139.00;142.00;139.00;142.00;0.00;199,778.00;1,420.00
07/24/2007;141.50;142.00;140.00;140.00;0.00;174,854.00;1,236.00
07/23/2007;142.00;142.00;141.50;141.50;0.00;92,455.00;652.00
07/20/2007;143.00;143.00;143.00;143.00;0.00;9,581.00;67.00
07/19/2007;142.00;143.50;141.90;143.50;0.00;873,649.00;6,105.00
07/18/2007;140.00;142.00;140.00;142.00;0.00;297,934.00;2,121.00
07/17/2007;140.50;141.00;139.00;140.00;0.00;226,779.00;1,619.00
07/16/2007;141.00;141.00;139.00;139.00;0.00;1,065,454.00;7,616.00
07/13/2007;141.00;141.00;140.50;141.00;0.00;216,410.00;1,535.00
7/12/2007;140.50;140.50;139.50;140.50;0.00;825,758.00;5,895.00
7/11/2007;140.00;140.00;140.00;140.00;0.00;880,752.00;6,291.00
7/10/2007;138.00;141.00;138.00;141.00;0.00;669,553.00;4,817.00
7/6/2007;139.00;139.10;137.00;139.00;0.00;893,462.00;6,428.00
